Time(s),x(m),y(m),Yaw(rad),Speed(km/h),Track Error(m),Yaw Angle(rad),Curvature
18.29999999999999,4.820214097630117,6.501543881683245,24.173849573236716,9.999999999997895,0.022043760021056118,24.173849573236716,0.10951253274930796
18.39999999999999,4.979777314326456,6.274167379588932,24.196450286319305,9.999999999998211,0.020992141396815166,24.196450286319305,0.07848172782530569
18.499999999999993,5.144438214545783,6.050454881578442,24.212445808445327,9.99999999999848,0.019906968243237295,24.212445808445327,0.05461857818560581
18.599999999999994,5.3126562960355255,5.829404726891665,24.22278461202939,9.999999999998709,0.018792077089150108,24.22278461202939,0.038662918112067075
18.699999999999996,5.48315074053482,5.610105528940516,24.22988399663058,9.999999999998902,0.017741749952235753,24.22988399663058,0.027006207000213018
18.799999999999997,5.655197764755428,5.392022252910516,24.234597448756286,9.999999999999066,0.016752435302846997,24.234597448756286,0.017764159951557026
18.9,5.828270799101773,5.174752331823186,24.23728051431637,9.999999999999208,0.01580812739480557,24.23728051431637,0.009810063973691933
19.0,6.001926159228969,4.9579475585218535,24.238070687246083,9.999999999999325,0.014894554290100597,24.238070687246083,0.002350534572434522
19.1,6.175752778388356,4.741280070654459,24.23695226741513,9.999999999999426,0.013998815953889429,24.23695226741513,-0.0053075103910806085
19.200000000000003,6.349336963666485,4.524418307200226,24.233749386282305,9.999999999999512,0.013106718112970876,24.233749386282305,-0.013943733258656554
19.300000000000004,6.522225677330205,4.307001687516133,24.228071276148203,9.999999999999586,0.0121995078946491,24.228071276148203,-0.02467061794468717
19.400000000000006,6.693877095076645,4.088606896798059,24.219185519418875,9.999999999999648,0.011249003644935876,24.219185519418875,-0.03941389079244964
19.500000000000007,6.863581158911157,3.8686954952173163,24.205734922623954,9.999999999999702,0.010208208209400252,24.205734922623954,-0.06211489220275432
19.60000000000001,7.030312021267133,3.646521434253422,24.185046993645457,9.999999999999746,0.0089896497107301,24.185046993645457,-0.10247530557252774
19.70000000000001,7.192411211953409,3.4209458455785593,24.151155635598474,9.999999999999783,0.007406301022286625,24.151155635598474,-0.1915578601159037
19.80000000000001,7.346773716451929,3.190007085228327,24.08742927473542,9.999999999999815,0.004974228451259,24.08742927473542,-0.4906973598186056
19.900000000000013,7.486115962355184,2.9497067890699693,23.921837022931676,9.999999999999844,0.000456503512136424,23.921837022931676,-4.066658525657485
20.000000000000014,7.583941870027316,2.689724894286349,22.618528175070097,9.999999999999867,0.03595960987233555,22.618528175070097,-9.40614522411269
20.100000000000016,7.359061723542283,2.526662288076255,20.675764556485525,9.999999999999886,0.07880364569606679,20.675764556485525,-2.619356084167418
20.200000000000017,7.2888827339179665,2.7954287354659333,21.503903242086224,9.999999999999904,0.00022872184086636155,21.503903242086224,-1.5311617970332272
20.30000000000002,7.043431087556435,2.9254825055980307,21.393862821075864,9.999999999999918,0.002963278849123505,21.393862821075864,-0.3947176957673329
20.40000000000002,6.813746323279484,3.0817047923762004,21.500552688886376,9.99999999999993,0.0144445274128501,21.500552688886376,-0.1847018407260336
